Date,Product Category,Quantity Sold,Price per Unit,Total Price
23/07/2023,Beverages,10,24.5,245
23/07/2023,Patisserie,10,38,380
23/07/2023,Electronics,4,500,2000
24/07/2023,Electronics,19,4258.84,8188.04
24/07/2023,Food,5,21.5,107.5
24/07/2023,Food,7,36.5,255.5
24/07/2023,Milk Products,8,12.5,100
24/07/2023,Patisserie,10,20,200
24/07/2023,Clothing,2,25,50
24/07/2023,Beauty,3,500,1500
24/07/2023,Clothing,4,500,2000
24/07/2023,Beauty,2,30,60
24/07/2023,Electronics,2,500,1000
25/07/2023,Beauty,19,3781.5499999999997,2936.54
25/07/2023,Food,5,2490.47,5617.64
25/07/2023,Milk Products,1,5,5
25/07/2023,Milk Products,2,23,46
25/07/2023,Patisserie,2,41,82
25/07/2023,Food,5,33.5,167.5
25/07/2023,Milk Products,6,14,84
25/07/2023,Patisserie,7,15.5,108.5
25/07/2023,Milk Products,7,20,140
25/07/2023,Milk Products,7,20,140
25/07/2023,Computers and electric accessories,8,14,112
25/07/2023,Computers and electric accessories,8,23,184
25/07/2023,Patisserie,9,29,261
25/07/2023,Electronics,1,500,500
25/07/2023,Electronics,2,500,1000
25/07/2023,Beauty,1,500,500
25/07/2023,Food,5,2490.47,5617.64
26/07/2023,Electronics,9,4758.110000000001,2706.15
26/07/2023,Beverages,2,29,58
26/07/2023,Furniture,4,6.5,26
26/07/2023,Food,5,36.5,182.5
26/07/2023,Furniture,7,20,140
26/07/2023,Food,8,23,184
26/07/2023,Food,10,23,230
26/07/2023,Electronics,1,300,300
26/07/2023,Beauty,2,50,100
26/07/2023,Beauty,2,300,600
27/07/2023,Clothing,3,1128.91,4127.37
27/07/2023,Electronics,44,1462.19,4078.68
27/07/2023,Food,1,35,35
27/07/2023,Electric household essentials,2,36.5,73
27/07/2023,Milk Products,3,14,42
27/07/2023,Food,6,9.5,57
27/07/2023,Butchers,6,14,84
27/07/2023,Patisserie,6,33.5,201
27/07/2023,Computers and electric accessories,8,8,64
27/07/2023,Food,9,9.5,85.5
27/07/2023,Furniture,9,15.5,139.5
27/07/2023,Beauty,3,30,90
27/07/2023,Clothing,2,300,600
27/07/2023,Electronics,1,500,500
28/07/2023,Clothing,20,5122.070000000001,768.28
28/07/2023,Electronics,37,1174.48,4376.99
28/07/2023,Food,48,3778.94,8540.22
28/07/2023,Food,1,35,35
28/07/2023,Beverages,1,36.5,36.5
28/07/2023,Milk Products,3,8,24
28/07/2023,Electric household essentials,3,9.5,28.5
28/07/2023,Furniture,3,20,60
28/07/2023,Butchers,5,12.5,62.5
28/07/2023,Food,6,23,138
28/07/2023,Food,8,27.5,220
28/07/2023,Electric household essentials,8,27.5,220
28/07/2023,Food,8,36.5,292
28/07/2023,Electronics,1,500,500
28/07/2023,Beauty,3,300,900
28/07/2023,Beauty,3,300,900
28/07/2023,Electronics,3,50,150
28/07/2023,Beauty,2,500,1000
28/07/2023,Food,48,3778.94,8540.22
29/07/2023,Beauty,16,4464.28,7678.91
29/07/2023,Electronics,38,4270.59,485.41
29/07/2023,Electronics,47,1830.76,6144.41
29/07/2023,Food,46,1437.1200000000001,5677.61
29/07/2023,Computers and electric accessories,1,41,41
29/07/2023,Food,2,32,64
29/07/2023,Patisserie,3,9.5,28.5
29/07/2023,Electric household essentials,3,26,78
29/07/2023,Patisserie,4,41,164
29/07/2023,Milk Products,5,8,40
29/07/2023,Computers and electric accessories,6,8,48
29/07/2023,Milk Products,6,9.5,57
29/07/2023,Food,6,12.5,75
29/07/2023,Patisserie,7,33.5,234.5
29/07/2023,Furniture,9,14,126
29/07/2023,Beauty,1,500,500
29/07/2023,Electronics,3,25,75
29/07/2023,Food,46,1437.1200000000001,5677.61
30/07/2023,Beauty,6,2309.43,9527
30/07/2023,Beauty,1,4693.900000000001,7997.55
30/07/2023,Patisserie,1,33.5,33.5
30/07/2023,Computers and electric accessories,3,35,105
30/07/2023,Beverages,5,15.5,77.5
30/07/2023,Computers and electric accessories,5,27.5,137.5
30/07/2023,Beverages,6,11,66
30/07/2023,Furniture,6,33.5,201
30/07/2023,Food,9,12.5,112.5
30/07/2023,Computers and electric accessories,9,26,234
30/07/2023,Food,9,36.5,328.5
30/07/2023,Butchers,9,41,369
30/07/2023,Food,10,35,350
30/07/2023,Beauty,4,30,120
30/07/2023,Electronics,3,50,150
31/07/2023,Clothing,21,4361.7,8090.84
31/07/2023,Beverages,3,15.5,46.5
31/07/2023,Beverages,3,27.5,82.5
31/07/2023,Beverages,4,5,20
31/07/2023,Butchers,6,6.5,39
31/07/2023,Milk Products,6,6.5,39
31/07/2023,Beverages,7,30.5,213.5
31/07/2023,Food,7,33.5,234.5
31/07/2023,Food,10,36.5,365
31/07/2023,Beauty,3,500,1500
01/08/2023,Clothing,36,3125.01,7527.63
01/08/2023,Electronics,4,1475.29,6346.13
01/08/2023,Butchers,1,15.5,15.5
01/08/2023,Electric household essentials,1,21.5,21.5
01/08/2023,Beverages,2,33.5,67
01/08/2023,Electric household essentials,3,14,42
01/08/2023,Butchers,4,6.5,26
01/08/2023,Patisserie,4,9.5,38
01/08/2023,Milk Products,4,20,80
01/08/2023,Butchers,4,27.5,110
01/08/2023,Electric household essentials,5,12.5,62.5
01/08/2023,Patisserie,6,27.5,165
01/08/2023,Butchers,7,11,77
01/08/2023,Milk Products,7,20,140
01/08/2023,Beverages,8,18.5,148
01/08/2023,Food,8,33.5,268
01/08/2023,Furniture,9,20,180
01/08/2023,Beauty,4,30,120
01/08/2023,Electronics,1,500,500
01/08/2023,Beauty,2,50,100
02/08/2023,Beauty,43,3231.32,8489.14
02/08/2023,Beauty,46,4879.15,2855.85
02/08/2023,Electronics,30,4281.79,4815.72
02/08/2023,Milk Products,1,30.5,30.5
02/08/2023,Food,2,9.5,19
02/08/2023,Electric household essentials,2,12.5,25
02/08/2023,Beverages,3,36.5,109.5
02/08/2023,Furniture,4,14,56
02/08/2023,Electric household essentials,5,12.5,62.5
02/08/2023,Furniture,5,38,190
02/08/2023,Butchers,6,12.5,75
02/08/2023,Furniture,6,15.5,93
02/08/2023,Beverages,7,5,35
02/08/2023,Furniture,7,21.5,150.5
02/08/2023,Furniture,8,14,112
02/08/2023,Milk Products,9,29,261
02/08/2023,Computers and electric accessories,10,6.5,65
02/08/2023,Furniture,10,15.5,155
02/08/2023,Computers and electric accessories,10,17,170
02/08/2023,Electronics,2,25,50
03/08/2023,Beauty,16,4743.030000000001,3080.36
03/08/2023,Beauty,16,3193.76,8302.7
03/08/2023,Electronics,22,4656.58,6601.89
03/08/2023,Food,20,2303.7,5879.35
03/08/2023,Food,40,595.2,1103.59
03/08/2023,Food,45,4825.92,8055.02
03/08/2023,Computers and electric accessories,1,35,35
03/08/2023,Food,2,24.5,49
03/08/2023,Food,3,24.5,73.5
03/08/2023,Patisserie,3,29,87
03/08/2023,Milk Products,4,38,152
03/08/2023,Food,5,18.5,92.5
03/08/2023,Patisserie,6,21.5,129
03/08/2023,Butchers,7,12.5,87.5
03/08/2023,Electric household essentials,8,23,184
03/08/2023,Beauty,2,25,50
03/08/2023,Electronics,1,25,25
03/08/2023,Electronics,1,300,300
03/08/2023,Food,45,4825.92,8055.02
04/08/2023,Clothing,38,3449.94,2363.9
04/08/2023,Clothing,47,4976.68,733.66
04/08/2023,Electronics,30,3839.72,3817.14
04/08/2023,Food,20,3563.9700000000003,9087.6
04/08/2023,Furniture,2,33.5,67
04/08/2023,Electric household essentials,2,38,76
04/08/2023,Electric household essentials,3,32,96
04/08/2023,Milk Products,4,20,80
04/08/2023,Patisserie,10,5,50
04/08/2023,Beauty,2,50,100
04/08/2023,Clothing,2,30,60
04/08/2023,Clothing,2,25,50
04/08/2023,Clothing,1,50,50
04/08/2023,Food,20,3563.9700000000003,9087.6
05/08/2023,Electronics,34,3564.19,9733.46
05/08/2023,Food,4,1871.22,8247.54
05/08/2023,Computers and electric accessories,1,11,11
05/08/2023,Electric household essentials,2,41,82
05/08/2023,Computers and electric accessories,5,12.5,62.5
05/08/2023,Beverages,5,14,70
05/08/2023,Butchers,5,26,130
05/08/2023,Furniture,5,36.5,182.5
05/08/2023,Milk Products,7,11,77
05/08/2023,Patisserie,7,41,287
05/08/2023,Electronics,3,500,1500
05/08/2023,Beauty,3,300,900
05/08/2023,Electronics,1,30,30
05/08/2023,Clothing,1,25,25
05/08/2023,Clothing,2,25,50
05/08/2023,Clothing,1,500,500
05/08/2023,Beauty,4,300,1200
05/08/2023,Electronics,2,500,1000
06/08/2023,Clothing,45,1547.3500000000001,1107.86
06/08/2023,Electronics,4,2532.8700000000003,7936.43
06/08/2023,Electric household essentials,1,12.5,12.5
06/08/2023,Patisserie,1,14,14
06/08/2023,Food,2,38,76
06/08/2023,Furniture,3,35,105
06/08/2023,Furniture,4,6.5,26
06/08/2023,Electric household essentials,4,23,92
06/08/2023,Computers and electric accessories,4,33.5,134
06/08/2023,Computers and electric accessories,5,11,55
06/08/2023,Food,6,38,228
06/08/2023,Milk Products,6,38,228
06/08/2023,Milk Products,9,6.5,58.5
06/08/2023,Patisserie,9,38,342
06/08/2023,Beverages,10,17,170
06/08/2023,Electronics,1,500,500
06/08/2023,Electronics,4,500,2000
07/08/2023,Clothing,19,445.48,1148.47
07/08/2023,Food,43,4724.7,242.38
07/08/2023,Milk Products,2,9.5,19
07/08/2023,Milk Products,2,12.5,25
07/08/2023,Furniture,3,38,114
07/08/2023,Furniture,5,26,130
07/08/2023,Patisserie,5,33.5,167.5
07/08/2023,Milk Products,7,27.5,192.5
07/08/2023,Electric household essentials,7,38,266
07/08/2023,Furniture,9,6.5,58.5
07/08/2023,Furniture,9,29,261
07/08/2023,Furniture,9,39.5,355.5
07/08/2023,Electronics,3,300,900
07/08/2023,Beauty,4,30,120
07/08/2023,Food,43,4724.7,242.38
08/08/2023,Clothing,18,641.18,4912.69
08/08/2023,Electronics,33,1427.21,1331.25
08/08/2023,Beverages,1,6.5,6.5
08/08/2023,Furniture,1,26,26
08/08/2023,Food,4,11,44
08/08/2023,Food,5,41,205
08/08/2023,Clothing,2,50,100
08/08/2023,Clothing,4,300,1200
08/08/2023,Clothing,1,25,25
08/08/2023,Clothing,2,30,60
09/08/2023,Clothing,41,2929.45,1910.09
09/08/2023,Beverages,2,21.5,43
09/08/2023,Food,3,12.5,37.5
09/08/2023,Patisserie,7,15.5,108.5
09/08/2023,Computers and electric accessories,7,36.5,255.5
09/08/2023,Food,10,9.5,95
09/08/2023,Milk Products,10,12.5,125
09/08/2023,Furniture,10,33.5,335
09/08/2023,Clothing,4,50,200
09/08/2023,Clothing,2,300,600
09/08/2023,Clothing,3,50,150
09/08/2023,Clothing,2,30,60
10/08/2023,Beauty,43,1674.97,7400.52
10/08/2023,Electronics,17,5037.2699999999995,9217.85
10/08/2023,Food,30,1558.8700000000001,4384.39
10/08/2023,Food,5,488.23,322.02
10/08/2023,Furniture,2,20,40
10/08/2023,Electric household essentials,3,41,123
10/08/2023,Patisserie,4,12.5,50
10/08/2023,Food,4,21.5,86
10/08/2023,Patisserie,6,15.5,93
10/08/2023,Computers and electric accessories,6,30.5,183
10/08/2023,Computers and electric accessories,6,33.5,201
10/08/2023,Patisserie,7,29,203
10/08/2023,Patisserie,8,5,40
10/08/2023,Beverages,8,17,136
10/08/2023,Furniture,10,41,410
10/08/2023,Clothing,4,50,200
10/08/2023,Food,5,488.23,322.02
11/08/2023,Beauty,32,1330.84,3853.03
11/08/2023,Beauty,43,2581,3207.37
11/08/2023,Clothing,43,4572.21,1657
11/08/2023,Clothing,45,4985.75,5809.35
11/08/2023,Food,5,5129.11,3147.18
11/08/2023,Food,4,23,92
11/08/2023,Electric household essentials,5,14,70
11/08/2023,Butchers,5,30.5,152.5
11/08/2023,Food,6,21.5,129
11/08/2023,Beverages,6,21.5,129
11/08/2023,Food,6,29,174
11/08/2023,Electric household essentials,7,33.5,234.5
11/08/2023,Furniture,7,38,266
11/08/2023,Furniture,8,29,232
11/08/2023,Clothing,2,50,100
11/08/2023,Beauty,2,300,600
11/08/2023,Electronics,4,50,200
12/08/2023,Beauty,5,4096.48,1756.48
12/08/2023,Beauty,14,1964.15,8989.4
12/08/2023,Clothing,41,4163.68,2490.82
12/08/2023,Electronics,9,3216.42,2835.56
12/08/2023,Food,2,2994.74,6011.84
12/08/2023,Food,3,29,87
12/08/2023,Electric household essentials,3,32,96
12/08/2023,Butchers,6,23,138
12/08/2023,Beverages,6,33.5,201
12/08/2023,Computers and electric accessories,7,35,245
12/08/2023,Computers and electric accessories,9,36.5,328.5
12/08/2023,Computers and electric accessories,10,8,80
12/08/2023,Electric household essentials,10,11,110
12/08/2023,Furniture,10,41,410
12/08/2023,Beauty,2,50,100
12/08/2023,Clothing,4,30,120
12/08/2023,Electronics,3,50,150
12/08/2023,Beauty,2,500,1000
12/08/2023,Food,2,2994.74,6011.84
13/08/2023,Beauty,21,3765.31,1290.05
13/08/2023,Clothing,5,4454.97,2049.56
13/08/2023,Clothing,38,336.37,4896.93
13/08/2023,Milk Products,1,23,23
13/08/2023,Milk Products,2,38,76
13/08/2023,Milk Products,3,27.5,82.5
13/08/2023,Beverages,3,39.5,118.5
13/08/2023,Butchers,4,23,92
13/08/2023,Furniture,5,6.5,32.5
13/08/2023,Patisserie,6,24.5,147
13/08/2023,Beverages,6,32,192
13/08/2023,Furniture,9,26,234
13/08/2023,Milk Products,10,11,110
13/08/2023,Beverages,10,41,410
13/08/2023,Electronics,4,50,200
13/08/2023,Clothing,1,500,500
14/08/2023,Clothing,26,4138.83,4250.79
14/08/2023,Clothing,42,2638.96,4902.44
14/08/2023,Clothing,26,4612.490000000001,5878.76
14/08/2023,Clothing,27,4147.11,9956.75
14/08/2023,Electronics,20,1072.82,4891.49
14/08/2023,Food,43,1137.44,2198.74
14/08/2023,Food,6,677.5,6885.89
14/08/2023,Milk Products,1,8,8
14/08/2023,Computers and electric accessories,1,24.5,24.5
14/08/2023,Milk Products,6,35,210
14/08/2023,Computers and electric accessories,7,17,119
14/08/2023,Patisserie,8,36.5,292
14/08/2023,Furniture,10,35,350
14/08/2023,Beauty,4,300,1200
14/08/2023,Electronics,1,30,30
15/08/2023,Beauty,4,4134.55,2373.02
15/08/2023,Beauty,29,2197.42,289.38
15/08/2023,Clothing,28,2610.8399999999997,9972.11
15/08/2023,Clothing,29,1596.6499999999999,3953.38
15/08/2023,Food,21,1384.3,7262.13
15/08/2023,Food,26,1528.15,2780.98
15/08/2023,Beverages,1,20,20
15/08/2023,Food,1,30.5,30.5
15/08/2023,Electric household essentials,4,15.5,62
15/08/2023,Electric household essentials,5,20,100
15/08/2023,Food,9,6.5,58.5
15/08/2023,Beverages,10,27.5,275
15/08/2023,Electronics,1,25,25
15/08/2023,Electronics,1,25,25
15/08/2023,Electronics,4,50,200
15/08/2023,Clothing,1,500,500
15/08/2023,Clothing,2,50,100
15/08/2023,Electronics,4,30,120
16/08/2023,Beauty,26,800.6,8983.92
16/08/2023,Clothing,21,3192.99,3634.59
16/08/2023,Food,48,2926.68,4923.93
16/08/2023,Butchers,3,26,78
16/08/2023,Butchers,4,29,116
16/08/2023,Milk Products,5,38,190
16/08/2023,Furniture,6,6.5,39
16/08/2023,Computers and electric accessories,7,6.5,45.5
16/08/2023,Computers and electric accessories,7,33.5,234.5
16/08/2023,Milk Products,8,32,256
16/08/2023,Milk Products,9,26,234
16/08/2023,Food,48,2926.68,4923.93
17/08/2023,Beauty,16,4633.1,2426.24
17/08/2023,Clothing,16,4422.59,8371.25
17/08/2023,Clothing,33,918.1700000000001,8912.4
17/08/2023,Food,21,2869.6,8813.55
17/08/2023,Food,7,779.3299999999999,777.74
17/08/2023,Milk Products,1,5,5
17/08/2023,Electric household essentials,1,17,17
17/08/2023,Computers and electric accessories,4,33.5,134
17/08/2023,Beverages,4,36.5,146
17/08/2023,Milk Products,4,38,152
17/08/2023,Milk Products,6,5,30
17/08/2023,Computers and electric accessories,9,9.5,85.5
17/08/2023,Food,10,9.5,95
17/08/2023,Furniture,10,26,260
17/08/2023,Electronics,3,300,900
18/08/2023,Computers and electric accessories,1,11,11
18/08/2023,Beverages,1,15.5,15.5
18/08/2023,Food,1,33.5,33.5
18/08/2023,Furniture,2,12.5,25
18/08/2023,Electric household essentials,2,15.5,31
18/08/2023,Electric household essentials,2,15.5,31
18/08/2023,Electric household essentials,4,30.5,122
18/08/2023,Milk Products,6,9.5,57
18/08/2023,Electric household essentials,7,23,161
18/08/2023,Electric household essentials,7,41,287
18/08/2023,Butchers,8,11,88
18/08/2023,Electric household essentials,8,20,160
18/08/2023,Milk Products,9,29,261
18/08/2023,Furniture,10,8,80
18/08/2023,Electronics,1,30,30
18/08/2023,Clothing,4,25,100
18/08/2023,Electronics,3,500,1500
19/08/2023,Clothing,31,2668.02,9088.2
19/08/2023,Computers and electric accessories,1,38,38
19/08/2023,Butchers,2,33.5,67
19/08/2023,Computers and electric accessories,3,18.5,55.5
19/08/2023,Computers and electric accessories,3,18.5,55.5
19/08/2023,Food,4,21.5,86
19/08/2023,Computers and electric accessories,4,32,128
19/08/2023,Milk Products,6,32,192
19/08/2023,Patisserie,7,12.5,87.5
19/08/2023,Furniture,7,29,203
19/08/2023,Patisserie,9,11,99
19/08/2023,Patisserie,9,15.5,139.5
19/08/2023,Beverages,10,24.5,245
19/08/2023,Electronics,1,500,500
19/08/2023,Electronics,2,50,100
19/08/2023,Clothing,3,500,1500
19/08/2023,Electronics,2,30,60
20/08/2023,Food,21,4818.95,4400.59
20/08/2023,Computers and electric accessories,5,32,160
20/08/2023,Milk Products,7,12.5,87.5
20/08/2023,Milk Products,7,39.5,276.5
20/08/2023,Patisserie,8,33.5,268
20/08/2023,Patisserie,8,33.5,268
20/08/2023,Electric household essentials,10,21.5,215
20/08/2023,Electronics,3,30,90
21/08/2023,Beauty,17,2654.65,9976.52
21/08/2023,Clothing,12,876.46,8271.62
21/08/2023,Electronics,12,2525.27,5677.74
21/08/2023,Computers and electric accessories,2,33.5,67
21/08/2023,Patisserie,6,6.5,39
21/08/2023,Milk Products,6,30.5,183
21/08/2023,Food,7,35,245
21/08/2023,Computers and electric accessories,10,23,230
21/08/2023,Electronics,3,30,90
21/08/2023,Clothing,2,30,60
21/08/2023,Electronics,1,50,50
21/08/2023,Electronics,1,300,300
21/08/2023,Beauty,2,500,1000
21/08/2023,Electronics,2,30,60
22/08/2023,Clothing,29,2070.52,6250.8
22/08/2023,Furniture,1,20,20
22/08/2023,Butchers,1,21.5,21.5
22/08/2023,Milk Products,1,27.5,27.5
22/08/2023,Electric household essentials,1,32,32
22/08/2023,Patisserie,2,27.5,55
22/08/2023,Electric household essentials,4,41,164
22/08/2023,Patisserie,5,21.5,107.5
22/08/2023,Beverages,6,15.5,93
22/08/2023,Food,7,21.5,150.5
22/08/2023,Furniture,8,5,40
22/08/2023,Milk Products,8,15.5,124
22/08/2023,Beverages,8,26,208
22/08/2023,Food,9,12.5,112.5
22/08/2023,Furniture,10,6.5,65
22/08/2023,Furniture,10,26,260
22/08/2023,Beauty,4,300,1200
22/08/2023,Beauty,3,25,75
23/08/2023,Electronics,4,548.25,4036.36
23/08/2023,Food,25,2707.1099999999997,8167.9
23/08/2023,Patisserie,1,14,14
23/08/2023,Computers and electric accessories,5,30.5,152.5
23/08/2023,Furniture,6,18.5,111
23/08/2023,Electric household essentials,7,12.5,87.5
23/08/2023,Butchers,7,23,161
23/08/2023,Butchers,8,33.5,268
23/08/2023,Butchers,9,23,207
23/08/2023,Furniture,10,12.5,125
23/08/2023,Patisserie,10,36.5,365
23/08/2023,Clothing,1,30,30
23/08/2023,Beauty,1,500,500
23/08/2023,Clothing,4,300,1200
23/08/2023,Food,25,2707.1099999999997,8167.9
24/08/2023,Beauty,17,2979.64,1493.95
24/08/2023,Beauty,4,4727.75,2528.99
24/08/2023,Clothing,39,4467.75,2167.94
24/08/2023,Clothing,42,1414.88,2301.38
24/08/2023,Clothing,8,3891.62,9972.66
24/08/2023,Food,20,999.1800000000001,2825.35
24/08/2023,Milk Products,1,32,32
24/08/2023,Food,1,33.5,33.5
24/08/2023,Milk Products,3,27.5,82.5
24/08/2023,Beverages,6,9.5,57
24/08/2023,Food,6,18.5,111
24/08/2023,Food,7,23,161
24/08/2023,Patisserie,8,29,232
24/08/2023,Patisserie,10,41,410
24/08/2023,Beauty,3,25,75
24/08/2023,Electronics,4,300,1200
24/08/2023,Electronics,1,30,30
24/08/2023,Food,20,999.1800000000001,2825.35
25/08/2023,Electronics,42,2047.13,1221.7
25/08/2023,Electronics,23,4761.179999999999,8841.64
25/08/2023,Food,31,1756.34,854.77
25/08/2023,Food,12,1545.02,2490.86
25/08/2023,Food,1,39.5,39.5
25/08/2023,Computers and electric accessories,5,6.5,32.5
25/08/2023,Beverages,6,14,84
25/08/2023,Food,6,24.5,147
25/08/2023,Food,6,30.5,183
25/08/2023,Electric household essentials,6,32,192
25/08/2023,Beverages,7,5,35
25/08/2023,Computers and electric accessories,7,32,224
25/08/2023,Patisserie,8,23,184
25/08/2023,Food,8,35,280
25/08/2023,Patisserie,8,38,304
25/08/2023,Electronics,4,30,120
25/08/2023,Electronics,4,50,200
25/08/2023,Beauty,3,25,75
25/08/2023,Food,12,1545.02,2490.86
26/08/2023,Food,17,2568.73,1934.18
26/08/2023,Beverages,1,8,8
26/08/2023,Food,3,11,33
26/08/2023,Computers and electric accessories,6,14,84
26/08/2023,Furniture,9,6.5,58.5
26/08/2023,Computers and electric accessories,10,21.5,215
26/08/2023,Butchers,10,30.5,305
26/08/2023,Electronics,1,30,30
26/08/2023,Beauty,3,300,900
26/08/2023,Beauty,1,25,25
26/08/2023,Food,17,2568.73,1934.18
27/08/2023,Clothing,40,3001.56,4432.85
27/08/2023,Clothing,19,584.44,671.55
27/08/2023,Food,18,3822.99,2558.92
27/08/2023,Electric household essentials,1,29,29
27/08/2023,Butchers,1,36.5,36.5
27/08/2023,Furniture,2,33.5,67
27/08/2023,Furniture,2,39.5,79
27/08/2023,Butchers,3,21.5,64.5
27/08/2023,Furniture,4,15.5,62
27/08/2023,Milk Products,4,23,92
27/08/2023,Food,4,23,92
27/08/2023,Butchers,4,36.5,146
27/08/2023,Food,6,11,66
27/08/2023,Furniture,8,14,112
27/08/2023,Milk Products,8,17,136
27/08/2023,Food,8,24.5,196
27/08/2023,Butchers,8,27.5,220
27/08/2023,Butchers,8,39.5,316
27/08/2023,Furniture,10,21.5,215
27/08/2023,Electronics,1,300,300
27/08/2023,Electronics,3,50,150
27/08/2023,Electronics,4,300,1200
27/08/2023,Clothing,3,25,75
28/08/2023,Computers and electric accessories,1,18.5,18.5
28/08/2023,Furniture,1,35,35
28/08/2023,Electric household essentials,2,33.5,67
28/08/2023,Butchers,3,21.5,64.5
28/08/2023,Beverages,3,21.5,64.5
28/08/2023,Beverages,6,30.5,183
28/08/2023,Computers and electric accessories,7,36.5,255.5
28/08/2023,Furniture,8,20,160
28/08/2023,Milk Products,10,8,80
28/08/2023,Milk Products,10,27.5,275
28/08/2023,Clothing,4,50,200
28/08/2023,Beauty,2,30,60
28/08/2023,Clothing,3,30,90
29/08/2023,Clothing,44,5245.86,4567.81
29/08/2023,Clothing,27,1454.41,3955.11
29/08/2023,Butchers,1,27.5,27.5
29/08/2023,Computers and electric accessories,1,32,32
29/08/2023,Furniture,1,39.5,39.5
29/08/2023,Food,2,11,22
29/08/2023,Furniture,2,24.5,49
29/08/2023,Food,2,29,58
29/08/2023,Electric household essentials,2,30.5,61
29/08/2023,Furniture,5,26,130
29/08/2023,Electric household essentials,5,30.5,152.5
29/08/2023,Food,6,33.5,201
29/08/2023,Computers and electric accessories,7,36.5,255.5
